ZCTA5,LANDSQMT,POPULATION
32157,4065806,407
32159,82279717,28867
32162,59904741,45180
32164,86384220,41616
32168,424964754,23642
32169,38218360,9816
32174,319657091,47552
32176,13608871,14339
32177,617913462,27132
32179,178112063,8156
32180,277346293,4218
32181,64878213,2551
32187,61571998,1713
32189,63227563,5807
32190,81975663,1170
32193,20561398,825
32195,54754227,3328
32202,5121313,7915
32204,7054692,6906
32205,19648105,28225
32206,15966494,17669
32207,29858774,33306
32208,30101524,30879
32209,24176911,34305
32210,52180502,59080
32211,21334397,30501
32212,13707134,1959
32216,32545339,34876
32217,13674891,18817
32218,250375622,53473
32219,138388745,11886
32220,158902017,12946
32221,93051202,27918
32222,29905112,8691
32223,29732247,23980
32224,54641711,38934
32225,68415186,52485
32226,221436563,15761
32227,3268154,2149
32228,335197,314
32233,26394319,23673
32234,335454814,6606
32244,61067372,57369
32246,49076116,48789
32250,22306051,25356
32254,32077889,13570
32256,164081208,38483
32257,31603959,36430
32258,48415572,26759
32259,141641130,36917
32266,6039907,7037
32277,18560492,29517
32301,26768381,29321
32303,91923888,47359
32304,40585058,46145
32305,232098241,20073
32308,38237252,21586
32309,287668433,30159
32310,273247029,17402
32311,115569383,17493
32312,270083117,31869
32317,99064408,14067
32320,103354869,3858
32321,1053233661,6460
32322,186097950,4007
32323,20007197,217
32324,181178615,5445
32327,598817557,26953
32328,290752073,3149
32330,8722779,804
32331,753108400,4242
32332,11781246,1642
32333,274144347,11330
32334,428188325,1904
32336,469086270,1391
32340,604374038,11808
32343,68673003,3044
32344,1334405803,13193
32346,85604631,1693
32347,273963351,8057
32348,825091086,12442
32350,132571000,1417
32351,542512405,17486
32352,250280605,6638
32355,8851059,312
32356,101155003,129
32358,405357228,2145
32359,405493808,1721
32361,5938263,252
32399,646288,2
32401,27701456,22647
32403,114529662,2995
32404,333647041,38425
32405,49186653,29980
32407,35920861,9347
32408,27351030,15352
32409,195896681,8691
32410,51944282,740
32413,189301502,13128
32420,135550179,2144
32421,355442176,4497
32423,169420159,1264
32424,405468637,7994
32425,694836852,14268
32426,125727407,942
32427,117727660,1475
32428,726836289,17412
32430,215244783,1199
32431,275072515,4983
32432,334786,89
32433,670642801,16025
32435,334763426,6651
32437,91121796,679
32438,162751694,4060
32439,265525405,7715
32440,270459347,7563
32442,242554879,3699
32443,152869980,2921
32444,24332276,18985
32445,67446105,2644
32446,421829077,11075
32447,1005587,78
32448,478654772,8684
32449,129495923,478
32455,600917562,4736
32456,212753178,6966
32459,141718481,11457
32460,191987325,5856
32461,1524426,13
32462,397239943,3412
32463,217986,114
32464,441248221,3994
32465,612314102,9232
32466,293948810,5641
32501,9852974,11730
32502,5965295,3298
32503,31858588,32011
32504,27709282,21441
32505,35100796,28213
32506,84033711,33846
32507,65280007,28996
32508,21023825,5852
32509,3309348,660
32511,629101,1145
32514,50537722,37399
32526,150638815,36297
32530,127323,38
32531,563101816,5296
32533,193879400,26493
32534,25144383,14029
32535,185585989,6326
32536,120640064,19709
32539,315031917,25079
32541,30076036,15565
32542,42208104,3457
32544,24603982,1818
32547,90492568,32485
32548,33659091,19343
32550,17307188,5867
32561,30525785,7899
32563,43046775,22406
32564,236176033,2881
32565,597478125,5719
32566,104245064,33671
32567,360975155,3510
32568,403908535,3122
32569,10477995,11235
32570,827208114,28817
32571,269389412,28881
32577,171936454,4625
32578,62342318,30108
32579,11277258,9997
32580,32350917,3662
32583,374125473,25586
32601,11726458,18585
32603,3545203,6741
32605,25919038,22925
32606,44273265,21833
32607,30624481,29750
32608,101000372,45842
32609,290843169,18756
32612,2117657,5458
32615,359199819,14295
32616,1661310,872
32617,76539050,4109
32618,235406402,7732
32619,306167176,4730
32621,190013180,5584
32622,157649446,1294
32625,219471990,1838
32626,528692580,8133
32628,268152006,4850
32631,4819525,291
32639,147293114,397
32640,541029234,10510
32641,127290659,14291
32643,303296946,10936
32648,155651074,437
32653,101180216,12844
32656,145837206,14014
32658,7782079,308
32664,3672245,510
32666,141353098,5916
32667,241081427,3794
32668,314673237,5082
32669,268134144,11623
32680,647185945,10223
32681,953630,136
32683,21242665,151
32686,191450527,5003
32692,13370820,295
32693,532129139,12154
32694,69303389,2142
32696,380400534,12071
32697,1179726,253
32701,14544844,21577
32702,146192690,2705
32703,131478557,46207
32707,25104540,35335
32708,47748611,42012
32709,302326912,2566
32712,154469533,41769
32713,53532041,19491
32714,22114189,34862
32720,162602952,29700
32724,245556360,31826
32725,59335709,44905
32726,31640070,20029
32730,3072754,5354
32732,145270971,5589
32735,9815800,3903
32736,272952261,9736
32738,66976215,43830
32744,34762109,3588
32746,57156536,40571
32750,26671926,22713
32751,18200283,19928
32754,358481752,11313
32757,94193229,23746
32759,105951725,2871
32763,43504946,21263
32764,234919565,3120
32765,101293754,56349
32766,113408405,15698
32767,163777529,2622
32771,93693480,49481
32773,71828149,28787
32776,111852593,10262
32778,64978322,18617
32779,48738376,27556
32780,165233755,34628
32784,234878704,11432
32789,20183681,24557
32792,31832888,46914
32796,37855969,20139
32798,8039424,2550
32801,5911002,12050
32803,17970616,19020
32804,19033630,17312
32805,17274574,21810
32806,17250447,24820
32807,20960393,31465
32808,31022709,46334
32809,26878245,26773
32810,23939373,32210
32811,21501586,35825
32812,22258057,32844
32814,3420307,6151
32817,29067928,35105
32818,29868935,43911
32819,53337933,24976
32820,39080441,7974
32821,29055072,21423
32822,34432212,53029
32824,80472242,37401
32825,74609998,53024
32826,24937156,29347
32827,60629084,6362
32828,55345203,57881
32829,25394798,17822
32830,52632814,26
32831,26076047,2542
32832,146389439,13787
32833,90337683,9241
32835,24329373,39633
32836,40466816,16647
32837,58109747,51219
32839,19304588,50279
32901,32565205,24521
32903,9571916,12869
32904,50308763,26710
32905,24598461,22084
32907,45915392,41870
32908,49951650,10892
32909,113599458,30120
32920,10494843,9848
32922,14242841,14916
32925,8047495,1222
32926,131397680,22752
32927,56821840,28092
32931,13460968,13567
32934,62712934,17338
32935,33331268,39082
32937,17386893,24969
32940,337477626,31999
32948,684184078,6773
32949,42093677,2248
32950,46207526,3982
32951,21043685,10673
32952,32043169,19881
32953,83539748,22754
32955,57345270,36374
32958,72106790,25366
32960,29432009,20037
32962,31743150,22716
32963,44976733,14911
32966,753841163,15626
32967,108042654,19518
32968,68083053,12830
32970,2793812,303
32976,66489446,9079
33001,5057172,315
33004,14763304,15588
33009,13168818,39341
33010,11178683,46187
33012,15185010,72248
33013,9874425,33852
33014,15879078,40654
33015,15086374,63544
33016,11338569,45342
33018,50488502,46117
33019,10202962,15107
33020,15674148,41329
33021,22561732,45921
33023,24958795,63576
33024,27799373,63916
33025,28016143,59039
33026,11734441,28498
33027,34764963,57663
33028,14891648,26696
33029,46172499,45235
33030,47538683,34110
33031,55353145,5859
33032,48702619,34088
33033,43465255,49028
33034,723689319,18613
33035,53791044,13497
33036,15176071,3035
33037,87599034,11612
33039,785623,122
33040,47890836,32891
33042,66082822,5829
33043,38421946,4313
33050,23533878,8922
33051,1131033,796
33054,22731775,29061
33055,15548789,43194
33056,15706627,35059
33060,18217447,32154
33062,9803301,23948
33063,23034542,51019
33064,27098248,52969
33065,21566781,51921
33066,8240040,15760
33067,27514955,26458
33068,15433376,49824
33069,24300518,25700
33070,11301691,5344
33071,19942118,36964
33073,22026032,29168
33076,32019554,29751
33101,17695,0
33109,805729,594
33122,15358629,1
33125,10003115,52677
33126,12970290,46867
33127,8560281,28909
33128,1028612,7562
33129,3501237,13833
33130,2856756,26108
33131,1048261,14917
33132,4365112,11165
33133,10817743,31926
33134,13491391,37456
33135,5584972,36066
33136,3693308,13791
33137,5244021,19410
33138,10921680,27571
33139,6967545,38613
33140,7874950,21210
33141,5997658,35249
33142,18323080,52606
33143,20447765,31407
33144,8015183,26903
33145,6575725,29758
33146,8056011,14995
33147,18772215,46933
33149,12115137,12389
33150,9060982,27811
33154,4615476,13971
33155,19113764,43788
33156,35149290,31315
33157,38383443,63226
33158,7232208,6694
33160,11005207,40053
33161,14161688,53710
33162,13454511,43539
33165,19731737,56149
33166,24285898,23038
33167,10734929,18846
33168,9532401,25792
33169,17856639,39353
33170,34119943,12253
33172,16952738,37664
33173,13085180,33141
33174,7983869,32524
33175,19941299,53206
33176,31768284,50170
33177,32437142,53191
33178,143989249,39489
33179,13037873,41332
33180,8824992,30840
33181,8331442,18413
33182,39933326,16929
33183,14932485,35949
33184,6336450,21075
33185,11887138,27189
33186,32730302,67137
33187,102474627,16315
33189,14356829,23828
33190,4618384,11593
33193,21082145,46044
33194,229835953,7742
33196,63441328,43620
33301,6496541,14586
33304,8246801,17724
33305,5701039,11927
33306,2191178,3397
33308,11781113,28217
33309,24705587,33705
33311,26797759,63786
33312,29591401,49343
33313,16848335,56039
33314,21523377,21885
33315,13558147,12153
33316,13105021,10044
33317,24775735,35372
33319,18026857,44420
33321,21367500,44327
33322,14792897,37858
33323,17088108,18929
33324,23850204,42847
33325,24787758,27570
33326,25001095,31257
33327,29175825,22658
33328,24345839,27415
33330,26582662,14107
33331,32266063,23204
33332,79648014,11199
33334,12401547,28749
33351,14917811,32890
33401,14239540,24879
33403,8711693,12042
33404,19917909,27489
33405,11652539,19155
33406,23037501,26312
33407,26080472,29659
33408,18866002,16921
33409,16693916,29140
33410,29529563,32570
33411,110474593,65245
33412,121075089,14414
33413,18951875,15162
33414,72700786,53718
33415,19160283,44963
33417,17391814,29156
33418,120516950,36017
33426,15890440,20082
33428,23377675,38548
33430,294583151,21427
33431,23034449,18290
33432,12416488,18715
33433,24575092,41722
33434,17221900,19260
33435,17040494,32104
33436,30333769,41896
33437,28072783,35938
33438,54656515,459
33440,1703688061,19743
33441,12539432,26838
33442,17390299,28075
33444,13017034,20221
33445,20778683,29754
33446,55213985,22088
33449,48217206,10817
33455,127054625,19980
33458,56059160,49396
33460,12139477,30790
33461,18764819,40748
33462,22711270,30879
33463,27825270,53766
33467,47675530,48808
33469,29636683,14449
33470,202988360,26551
33471,684915317,6818
33472,33452006,19100
33473,18286207,6265
33476,68022835,7669
33477,17500680,13074
33478,137758974,12704
33480,11390899,9549
33483,10172298,12093
33484,15938909,23443
33486,14145949,21720
33487,16951765,16421
33493,160875744,4926
33496,24076415,20969
33498,18954230,14557
33503,1673643,108
33510,19232229,27610
33511,41143907,52003
33513,233162025,12086
33514,128926915,1811
33521,5132736,599
33523,306535527,18313
33525,301660595,18439
33527,80466350,15203
33534,32021700,12839
33538,241658541,4789
33540,90751526,8752
33541,63773612,19759
33542,27031553,20824
33543,53215991,21898
33544,89067363,22800
33545,76290075,13996
33547,370616674,19813
33548,20225460,5807
33549,30420933,16132
33556,94850342,22015
33558,45010975,20064
33559,32735317,15427
33563,38255052,25488
33565,226718597,17975
33566,59431310,19522
33567,109096845,11505
33569,37623601,23074
33570,102044862,20758
33572,40777733,14117
33573,45694155,19172
33576,41022742,3784
33578,55818110,36693
33579,55263537,25723
33584,55407634,25392
33585,44358773,1058
33592,126962733,10091
33594,26901761,32677
33596,30255632,29283
33597,340423698,8026
33598,280287553,13665
33602,6602451,11515
33603,10711562,19100
33604,19279504,35485
33605,20278661,17073
33606,8501033,17746
33607,23390221,23541
33609,11328513,15999
33610,46243604,39222
33611,16523935,29478
33612,26462529,44601
33613,19040086,31990
33614,25321699,46449
33615,22332651,43453
33616,9844232,13560
33617,22267698,41443
33618,22435895,25570
33619,68869874,34581
33620,2296954,5158
33621,21574285,1643
33624,23241719,37457
33625,23694618,24645
33626,35317253,27557
33629,12468168,23638
33634,21286196,20225
33635,14724227,15741
33637,20111193,15351
33647,87776213,55034
33701,6908770,15014
33702,25750992,29664
33703,13526855,23680
33704,8878566,16098
33705,15674376,26435
33706,9466528,15901
33707,13640941,24599
33708,8834919,15447
33709,13294587,26023
33710,20556531,32780
33711,12348595,19162
33712,15167346,25066
33713,16973901,29812
33714,9589008,18531
33715,9453337,7407
33716,18839096,15424
33744,1494401,148
33755,13906331,26146
33756,18740077,31275
33759,14006906,17820
33760,13246579,15133
33761,13770231,18167
33762,18919599,8499
33763,8991793,17887
33764,17247428,24045
33765,10644801,13275
33767,5141176,8007
33770,13425573,25281
33771,15231284,29839
33772,13449376,22981
33773,12923742,16826
33774,11914630,17712
33776,8942454,12402
33777,14892745,17140
33778,9668584,14263
33781,17242783,25922
33782,13942814,20850
33785,3056612,5533
33786,1392879,1669
33801,49458166,33741
33803,40352718,27094
33805,69552545,23153
33809,228769659,28929
33810,145179675,44254
33811,72022587,20980
33812,25326239,13166
33813,39896298,31698
33815,19222946,14267
33823,80584457,28874
33825,326612758,24942
33827,78481634,3036
33830,329297654,27542
33834,466414185,7448
33837,132758063,20234
33838,15163082,3515
33839,7412583,2756
33841,411998515,8722
33843,264722649,11093
33844,258511093,33804
33847,2809196,227
33848,34153835,851
33849,57956799,856
33850,47640965,7519
33851,4914379,907
33852,863904366,21790
33853,21132819,11161
